date,discharge_cumecs,is_spike,is_interpolated
1971-08-30,745.0,False,False
1971-08-31,650.0,False,False
1971-09-01,500.0,False,False
1971-09-02,495.0,False,False
1971-09-03,444.9,False,False
1971-09-04,395.5,False,False
1971-09-05,363.9,False,False
1971-09-06,406.9,False,False
1971-09-07,445.0,False,False
1971-09-08,430.0,False,False
1971-09-09,425.0,False,False
1971-09-10,412.0,False,False
1971-09-11,424.4,False,False
1971-09-12,386.4,False,False
1971-09-13,391.6,False,False
1971-09-14,285.0,False,False
1971-09-15,326.0,False,False
1971-09-16,660.0,False,False
1971-09-17,515.0,False,False
1971-09-18,880.0,False,False
1971-09-19,797.8,False,False
1971-09-20,535.0,False,False
1971-09-21,755.0,False,False
1971-09-22,1011.2,False,False
1971-09-23,934.8,False,False
1971-09-24,700.0,False,False
1971-09-25,785.0,False,False
1971-09-26,595.0,False,False
1971-09-27,565.0,False,False
1971-09-28,500.0,False,False
1971-09-29,497.9,False,False
1971-09-30,483.0,False,False
1971-10-01,453.6,False,False
1971-10-02,416.8,False,False
1971-10-03,467.9,False,False
1971-10-04,326.0,False,False
1971-10-05,474.6,False,False
1971-10-06,431.6,False,False
1971-10-07,403.4,False,False
1971-10-08,386.6,False,False
1971-10-09,347.4,False,False
1971-10-10,305.3,False,False
1971-10-11,1235.0,False,False
1971-10-12,1070.0,False,False
1971-10-13,908.1,False,False
1971-10-14,863.0,False,False
1971-10-15,601.3,False,False
1971-10-16,525.0,False,False
1971-10-17,259.8,False,False
1971-10-18,254.9,False,False
1971-10-19,235.8,False,False
1971-10-20,424.0,False,False
1971-10-21,543.4,False,False
1971-10-22,665.0,False,False
1971-10-23,700.0,False,False
1971-10-24,580.0,False,False
1971-10-25,525.0,False,False
1971-10-26,425.0,False,False
1971-10-27,244.0,False,False
1971-10-28,350.7,False,False
1971-10-29,390.0,False,False
1971-10-30,302.5,False,False
1971-10-31,263.2,False,False
1971-11-01,280.0,False,False
1971-11-02,244.2,False,False
1971-11-03,228.9,False,False
1971-11-04,287.5,False,False
1971-11-05,270.9,False,False
1971-11-06,253.7,False,False
1971-11-07,258.7,False,False
1971-11-08,248.3,False,False
1971-11-09,233.4,False,False
1971-11-10,215.6,False,False
1971-11-11,184.4,False,False
1971-11-12,175.0,False,False
1971-11-13,216.6,False,False
1971-11-14,305.0,False,False
1971-11-15,300.0,False,False
1971-11-16,250.0,False,False
1971-11-17,155.9,False,False
1971-11-18,154.9,False,False
1971-11-19,161.6,False,False
1971-11-20,205.0,False,False
1971-11-21,156.8,False,False
1971-11-22,156.7,False,False
1971-11-23,150.5,False,False
1971-11-24,150.4,False,False
1971-11-25,165.6,False,False
1971-11-26,144.8,False,False
1971-11-27,161.3,False,False
1971-11-28,193.4,False,False
1971-11-29,186.0,False,False
1971-11-30,187.6,False,False
1971-12-01,163.2,False,False
1971-12-02,137.6,False,False
1971-12-03,136.4,False,False
1971-12-04,133.6,False,False
1971-12-05,137.0,False,False
1971-12-06,146.8,False,False
1971-12-07,159.1,False,False
1971-12-08,155.6,False,False
1971-12-09,144.8,False,False
1971-12-10,157.3,False,False
1971-12-11,147.3,False,False
1971-12-12,146.6,False,False
1971-12-13,142.8,False,False
1971-12-14,142.7,False,False
1971-12-15,143.1,False,False
1971-12-16,137.1,False,False
1971-12-17,157.8,False,False
1971-12-18,220.0,False,False
1971-12-19,169.3,False,False
1971-12-20,190.0,False,False
1971-12-21,185.0,False,False
1971-12-22,160.0,False,False
1971-12-23,107.2,False,False
1971-12-24,136.6,False,False
1971-12-25,106.3,False,False
1971-12-26,97.6,False,False
1971-12-27,120.6,False,False
1971-12-28,131.8,False,False
1971-12-29,105.3,False,False
1971-12-30,102.3,False,False
1971-12-31,101.5,False,False
1972-01-01,106.1,False,False
1972-01-02,105.3,False,False
1972-01-03,110.5,False,False
1972-01-04,103.6,False,False
1972-01-05,104.3,False,False
1972-01-06,103.8,False,False
1972-01-07,101.7,False,False
1972-01-08,100.7,False,False
1972-01-09,97.3,False,False
1972-01-10,96.4,False,False
1972-01-11,89.7,False,False
1972-01-12,88.6,False,False
1972-01-13,107.6,False,False
1972-01-14,83.8,False,False
1972-01-15,81.0,False,False
1972-01-16,79.2,False,False
1972-01-17,77.3,False,False
1972-01-18,74.7,False,False
1972-01-19,76.7,False,False
1972-01-20,73.9,False,False
1972-01-21,50.8,False,False
1972-01-22,40.3,False,False
1972-01-23,49.0,False,False
1972-01-24,39.4,False,False
1972-01-25,45.4,False,False
1972-01-26,38.9,False,False
1972-01-27,50.9,False,False
1972-01-28,36.4,False,False
1972-01-29,66.3,False,False
1972-01-30,55.4,False,False
1972-01-31,47.6,False,False
1972-02-01,38.0,False,False
1972-02-02,31.7,False,False
1972-02-03,33.3,False,False
1972-02-04,37.8,False,False
1972-02-05,25.2,False,False
1972-02-06,20.9,False,False
1972-02-07,21.2,False,False
1972-02-08,20.0,False,False
1972-02-09,19.8,False,False
1972-02-10,19.6,False,False
1972-02-11,32.3,False,False
1972-02-12,35.2,False,False
1972-02-13,30.1,False,False
1972-02-14,32.1,False,False
1972-02-15,48.4,False,False
1972-02-16,29.8,False,False
1972-02-17,28.8,False,False
1972-02-18,26.2,False,False
1972-02-19,39.2,False,False
1972-02-20,37.0,False,False
1972-02-21,20.2,False,False
1972-02-22,33.4,False,False
1972-02-23,46.3,False,False
1972-02-24,41.3,False,False
1972-02-25,53.8,False,False
1972-02-26,36.8,False,False
1972-02-27,34.8,False,False
1972-02-28,34.3,False,False
1972-02-29,36.3,False,False
1972-03-01,27.5,False,False
1972-03-02,27.1,False,False
1972-03-03,31.0,False,False
1972-03-04,28.6,False,False
1972-03-05,38.4,False,False
1972-03-06,44.0,False,False
1972-03-07,36.4,False,False
1972-03-08,23.3,False,False
1972-03-09,24.8,False,False
1972-03-10,24.4,False,False
1972-03-11,31.7,False,False
1972-03-12,31.4,False,False
1972-03-13,31.2,False,False
1972-03-14,29.1,False,False
1972-03-15,49.2,False,False
1972-03-16,48.7,False,False
1972-03-17,53.7,False,False
1972-03-18,53.1,False,False
1972-03-19,49.4,False,False
1972-03-20,40.4,False,False
1972-03-21,42.3,False,False
1972-03-22,47.6,False,False
1972-03-23,50.9,False,False
1972-03-24,51.4,False,False
1972-03-25,43.8,False,False
1972-03-26,44.6,False,False
1972-03-27,43.8,False,False
1972-03-28,35.9,False,False
1972-03-29,35.1,False,False
1972-03-30,36.8,False,False
1972-03-31,37.2,False,False
1972-04-01,27.2,False,False
1972-04-02,25.5,False,False
1972-04-03,45.2,False,False
1972-04-04,37.0,False,False
1972-04-05,45.2,False,False
1972-04-06,31.7,False,False
1972-04-07,25.2,False,False
1972-04-08,22.6,False,False
1972-04-09,26.9,False,False
1972-04-10,20.5,False,False
1972-04-11,26.0,False,False
1972-04-12,21.7,False,False
1972-04-13,46.0,False,False
1972-04-14,47.2,False,False
1972-04-15,41.6,False,False
1972-04-16,45.0,False,False
1972-04-17,44.2,False,False
1972-04-18,29.8,False,False
1972-04-19,38.2,False,False
1972-04-20,28.9,False,False
1972-04-21,26.6,False,False
1972-04-22,25.7,False,False
1972-04-23,39.4,False,False
1972-04-24,39.7,False,False
1972-04-25,18.8,False,False
1972-04-26,22.9,False,False
1972-04-27,20.9,False,False
1972-04-28,22.5,False,False
1972-04-29,24.8,False,False
1972-04-30,23.1,False,False
1972-05-01,25.8,False,False
1972-05-02,33.6,False,False
1972-05-03,51.6,False,False
1972-05-04,43.1,False,False
1972-05-05,49.8,False,False
1972-05-06,42.9,False,False
1972-05-07,44.1,False,False
1972-05-08,43.3,False,False
1972-05-09,56.2,False,False
1972-05-10,40.3,False,False
1972-05-11,37.1,False,False
1972-05-12,73.1,False,False
1972-05-13,146.8,False,False
1972-05-14,1188.8,False,False
1972-05-15,920.0,False,False
1972-05-16,615.0,False,False
1972-05-17,385.0,False,False
1972-05-18,260.0,False,False
1972-05-19,246.3,False,False
1972-05-20,215.9,False,False
1972-05-21,90.0,False,False
1972-05-22,97.0,False,False
1972-05-23,102.0,False,False
1972-05-24,100.0,False,False
1972-05-25,71.1,False,False
1972-05-26,97.0,False,False
1972-05-27,90.0,False,False
1972-05-28,74.8,False,False
1972-05-29,127.6,False,False
1972-05-30,95.6,False,False
1972-05-31,85.0,False,False
1972-06-01,119.4,False,False
1972-06-02,99.6,False,False
1972-06-03,103.0,False,False
1972-06-04,183.8,False,False
1972-06-05,203.0,False,False
1972-06-06,189.5,False,False
1972-06-07,210.6,False,False
1972-06-08,115.0,False,False
1972-06-09,122.2,False,False
1972-06-10,99.2,False,False
1972-06-11,97.6,False,False
1972-06-12,89.4,False,False
1972-06-13,81.6,False,False
1972-06-14,70.7,False,False
1972-06-15,97.7,False,False
1972-06-16,75.8,False,False
1972-06-17,151.3,False,False
1972-06-18,576.2,False,False
1972-06-19,394.4,False,False
1972-06-20,230.5,False,False
1972-06-21,174.5,False,False
1972-06-22,114.0,False,False
1972-06-23,95.4,False,False
1972-06-24,93.8,False,False
1972-06-25,96.0,False,False
1972-06-26,104.7,False,False
1972-06-27,142.8,False,False
1972-06-28,78.6,False,False
1972-06-29,107.9,False,False
1972-06-30,250.0,False,False
1972-07-01,771.7,False,False
1972-07-02,1260.0,False,False
1972-07-03,1175.0,False,False
1972-07-04,932.4,False,False
1972-07-05,962.6,False,False
1972-07-06,688.8,False,False
1972-07-07,1030.0,False,False
1972-07-08,1120.0,False,False
1972-07-09,1008.8,False,False
1972-07-10,1013.0,False,False
1972-07-11,910.7,False,False
1972-07-12,1247.4,False,False
1972-07-13,1179.7,False,False
1972-07-14,1177.5,False,False
1972-07-15,1165.8,False,False
1972-07-16,1118.9,False,False
1972-07-17,1207.8,False,False
1972-07-18,1368.9,False,False
1972-07-19,1790.5,False,False
1972-07-20,1745.1,False,False
1972-07-21,1340.0,False,False
1972-07-22,860.0,False,False
1972-07-23,1012.5,False,False
1972-07-24,625.5,False,False
1972-07-25,459.3,False,False
1972-07-26,397.6,False,False
1972-07-27,393.2,False,False
1972-07-28,374.6,False,False
1972-07-29,404.4,False,False
1972-07-30,742.0,False,False
1972-07-31,582.1,False,False
1972-08-01,489.8,False,False
1972-08-02,502.0,False,False
1972-08-03,492.3,False,False
1972-08-04,643.3,False,False
1972-08-05,704.1,False,False
1972-08-06,553.6,False,False
1972-08-07,746.4,False,False
1972-08-08,540.3,False,False
1972-08-09,551.8,False,False
1972-08-10,636.3,False,False
1972-08-11,588.2,False,False
1972-08-12,586.0,False,False
1972-08-13,453.1,False,False
1972-08-14,442.3,False,False
1972-08-15,422.6,False,False
1972-08-16,420.5,False,False
1972-08-17,352.8,False,False
1972-08-18,372.8,False,False
1972-08-19,336.8,False,False
1972-08-20,528.3,False,False
1972-08-21,913.7,False,False
1972-08-22,1175.6,False,False
1972-08-23,1226.8,False,False
1972-08-24,1052.0,False,False
1972-08-25,751.2,False,False
1972-08-26,636.5,False,False
1972-08-27,514.6,False,False
1972-08-28,434.9,False,False
1972-08-29,323.0,False,False
1972-08-30,441.6,False,False
1972-08-31,331.3,False,False
1972-09-01,339.8,False,False
1972-09-02,316.2,False,False
1972-09-03,357.8,False,False
1972-09-04,282.6,False,False
1972-09-05,241.2,False,False
1972-09-06,236.3,False,False
1972-09-07,191.8,False,False
1972-09-08,270.8,False,False
1972-09-09,225.8,False,False
1972-09-10,231.4,False,False
1972-09-11,237.4,False,False
1972-09-12,239.1,False,False
1972-09-13,221.9,False,False
1972-09-14,211.0,False,False
1972-09-15,211.3,False,False
1972-09-16,208.3,False,False
1972-09-17,238.5,False,False
1972-09-18,280.2,False,False
1972-09-19,259.0,False,False
1972-09-20,332.6,False,False
1972-09-21,381.1,False,False
1972-09-22,640.0,False,False
1972-09-23,895.0,False,False
1972-09-24,865.2,False,False
1972-09-25,1485.0,False,False
1972-09-26,1051.5,False,False
1972-09-27,703.7,False,False
1972-09-28,369.0,False,False
1972-09-29,1175.0,False,False
1972-09-30,726.6,False,False
1972-10-01,710.2,False,False
1972-10-02,940.4,False,False
1972-10-03,851.8,False,False
1972-10-04,701.5,False,False
1972-10-05,398.4,False,False
1972-10-06,509.0,False,False
1972-10-07,633.6,False,False
1972-10-08,654.7,False,False
1972-10-09,810.4,False,False
1972-10-10,1361.5,False,False
1972-10-11,832.3,False,False
1972-10-12,790.4,False,False
1972-10-13,536.6,False,False
1972-10-14,412.0,False,False
1972-10-15,505.0,False,False
1972-10-16,522.1,False,False
1972-10-17,436.1,False,False
1972-10-18,489.6,False,False
1972-10-19,363.7,False,False
1972-10-20,306.5,False,False
1972-10-21,248.6,False,False
1972-10-22,173.2,False,False
1972-10-23,194.0,False,False
1972-10-24,265.3,False,False
1972-10-25,180.0,False,False
1972-10-26,203.1,False,False
1972-10-27,205.0,False,False
1972-10-28,240.3,False,False
1972-10-29,200.5,False,False
1972-10-30,497.0,False,False
1972-10-31,519.9,False,False
1972-11-01,490.0,False,False
1972-11-02,517.4,False,False
1972-11-03,436.5,False,False
1972-11-04,318.5,False,False
1972-11-05,354.1,False,False
1972-11-06,316.3,False,False
1972-11-07,325.1,False,False
1972-11-08,272.6,False,False
1972-11-09,232.5,False,False
1972-11-10,203.4,False,False
1972-11-11,215.2,False,False
1972-11-12,174.8,False,False
1972-11-13,175.0,False,False
1972-11-14,172.2,False,False
1972-11-15,178.7,False,False
1972-11-16,164.1,False,False
1972-11-17,131.1,False,False
1972-11-18,132.2,False,False
1972-11-19,183.7,False,False
1972-11-20,175.3,False,False
1972-11-21,197.2,False,False
1972-11-22,183.7,False,False
1972-11-23,150.6,False,False
1972-11-24,146.6,False,False
1972-11-25,200.6,False,False
1972-11-26,201.7,False,False
1972-11-27,166.8,False,False
1972-11-28,150.7,False,False
1972-11-29,153.7,False,False
1972-11-30,150.4,False,False
1972-12-01,150.8,False,False
1972-12-02,128.4,False,False
1972-12-03,136.4,False,False
1972-12-04,152.1,False,False
1972-12-05,139.3,False,False
1972-12-06,160.2,False,False
1972-12-07,141.6,False,False
1972-12-08,583.7,False,False
1972-12-09,2648.6,False,False
1972-12-10,2162.0,False,False
1972-12-11,1597.2,False,False
1972-12-12,1195.0,False,False
1972-12-13,1005.0,False,False
1972-12-14,710.0,False,False
1972-12-15,580.0,False,False
1972-12-16,192.7,False,False
1972-12-17,181.9,False,False
1972-12-18,189.9,False,False
1972-12-19,174.6,False,False
1972-12-20,183.1,False,False
1972-12-21,189.2,False,False
1972-12-22,126.1,False,False
1972-12-23,123.2,False,False
1972-12-24,142.3,False,False
1972-12-25,168.3,False,False
1972-12-26,154.8,False,False
1972-12-27,150.0,False,False
1972-12-28,101.8,False,False
1972-12-29,126.1,False,False
1972-12-30,103.7,False,False
1972-12-31,97.4,False,False
1973-01-01,78.7,False,False
1973-01-02,96.0,False,False
1973-01-03,105.7,False,False
1973-01-04,95.8,False,False
1973-01-05,97.3,False,False
1973-01-06,99.6,False,False
1973-01-07,85.4,False,False
1973-01-08,67.4,False,False
1973-01-09,70.6,False,False
1973-01-10,80.5,False,False
1973-01-11,88.9,False,False
1973-01-12,72.4,False,False
1973-01-13,76.7,False,False
1973-01-14,75.7,False,False
1973-01-15,95.1,False,False
1973-01-16,86.8,False,False
1973-01-17,68.8,False,False
1973-01-18,77.8,False,False
1973-01-19,77.4,False,False
1973-01-20,83.4,False,False
1973-01-21,74.4,False,False
1973-01-22,69.8,False,False
1973-01-23,66.6,False,False
1973-01-24,39.4,False,False
1973-01-25,76.4,False,False
1973-01-26,91.5,False,False
1973-01-27,72.2,False,False
1973-01-28,77.0,False,False
1973-01-29,58.0,False,False
1973-01-30,60.4,False,False
1973-01-31,61.8,False,False
1973-02-01,52.0,False,False
1973-02-02,59.8,False,False
1973-02-03,66.7,False,False
1973-02-04,41.6,False,False
1973-02-05,33.7,False,False
1973-02-06,47.0,False,False
1973-02-07,56.6,False,False
1973-02-08,37.3,False,False
1973-02-09,29.9,False,False
1973-02-10,38.1,False,False
1973-02-11,36.7,False,False
1973-02-12,39.7,False,False
1973-02-13,49.5,False,False
1973-02-14,49.1,False,False
1973-02-15,27.4,False,False
1973-02-16,34.1,False,False
1973-02-17,34.8,False,False
1973-02-18,34.1,False,False
1973-02-19,34.4,False,False
1973-02-20,19.8,False,False
1973-02-21,27.6,False,False
1973-02-22,22.9,False,False
1973-02-23,25.1,False,False
1973-02-24,42.5,False,False
1973-02-25,54.8,False,False
1973-02-26,34.9,False,False
1973-02-27,77.4,False,False
1973-02-28,70.7,False,False
1973-03-01,58.7,False,False
1973-03-02,31.2,False,False
1973-03-03,25.6,False,False
1973-03-04,18.1,False,False
1973-03-05,19.5,False,False
1973-03-06,20.3,False,False
1973-03-07,41.1,False,False
1973-03-08,15.7,False,False
1973-03-09,22.3,False,False
1973-03-10,20.2,False,False
1973-03-11,61.7,False,False
1973-03-12,51.1,False,False
1973-03-13,60.9,False,False
1973-03-14,63.8,False,False
1973-03-15,72.2,False,False
1973-03-16,67.3,False,False
1973-03-17,26.1,False,False
1973-03-18,47.2,False,False
1973-03-19,36.0,False,False
1973-03-20,45.7,False,False
1973-03-21,33.8,False,False
1973-03-22,21.0,False,False
1973-03-23,38.3,False,False
1973-03-24,44.1,False,False
1973-03-25,35.6,False,False
1973-03-26,36.1,False,False
1973-03-27,48.2,False,False
1973-03-28,20.9,False,False
1973-03-29,25.0,False,False
1973-03-30,25.3,False,False
1973-03-31,22.9,False,False
1973-04-01,20.8,False,False
1973-04-02,22.7,False,False
1973-04-03,16.6,False,False
1973-04-04,37.8,False,False
1973-04-05,75.0,False,False
1973-04-06,107.5,False,False
1973-04-07,78.1,False,False
1973-04-08,60.3,False,False
1973-04-09,39.6,False,False
1973-04-10,35.7,False,False
1973-04-11,22.0,False,False
1973-04-12,22.1,False,False
1973-04-13,24.3,False,False
1973-04-14,66.7,False,False
1973-04-15,56.2,False,False
1973-04-16,14.1,False,False
1973-04-17,21.0,False,False
1973-04-18,30.9,False,False
1973-04-19,27.9,False,False
1973-04-20,19.8,False,False
1973-04-21,12.6,False,False
1973-04-22,23.0,False,False
1973-04-23,48.8,False,False
1973-04-24,41.6,False,False
1973-04-25,38.1,False,False
1973-04-26,56.2,False,False
1973-04-27,65.7,False,False
1973-04-28,63.9,False,False
1973-04-29,60.1,False,False
1973-04-30,80.5,False,False
1973-05-01,60.0,False,False
1973-05-02,50.9,False,False
1973-05-03,57.1,False,False
1973-05-04,44.2,False,False
1973-05-05,46.6,False,False
1973-05-06,51.5,False,False
1973-05-07,108.2,False,False
1973-05-08,122.2,False,False
1973-05-09,189.8,False,False
1973-05-10,124.8,False,False
1973-05-11,110.2,False,False
1973-05-12,71.6,False,False
1973-05-13,77.1,False,False
1973-05-14,42.0,False,False
1973-05-15,42.0,False,False
1973-05-16,43.0,False,False
1973-05-17,46.6,False,False
1973-05-18,120.5,False,False
1973-05-19,75.1,False,False
1973-05-20,75.9,False,False
1973-05-21,77.1,False,False
1973-05-22,106.9,False,False
1973-05-23,415.0,False,False
1973-05-24,860.6,False,False
1973-05-25,573.0,False,False
1973-05-26,237.1,False,False
1973-05-27,345.0,False,False
1973-05-28,218.1,False,False
1973-05-29,193.2,False,False
1973-05-30,395.0,False,False
1973-05-31,215.0,False,False
1973-06-01,140.0,False,False
1973-06-02,133.9,False,False
1973-06-03,120.0,False,False
1973-06-04,95.0,False,False
1973-06-05,189.8,False,False
1973-06-06,138.6,False,False
1973-06-07,133.9,False,False
1973-06-08,160.0,False,False
1973-06-09,119.9,False,False
1973-06-10,91.9,False,False
1973-06-11,63.6,False,False
1973-06-12,125.3,False,False
1973-06-13,116.8,False,False
1973-06-14,660.9,False,False
1973-06-15,624.2,False,False
1973-06-16,330.0,False,False
1973-06-17,769.7,False,False
1973-06-18,850.4,False,False
1973-06-19,1200.0,False,False
1973-06-20,768.0,False,False
1973-06-21,870.0,False,False
1973-06-22,1085.0,False,False
1973-06-23,1075.0,False,False
1973-06-24,797.6,False,False
1973-06-25,626.4,False,False
1973-06-26,527.8,False,False
1973-06-27,413.0,False,False
1973-06-28,331.2,False,False
1973-06-29,303.3,False,False
1973-06-30,257.0,False,False
1973-07-01,268.4,False,False
1973-07-02,269.9,False,False
1973-07-03,223.2,False,False
1973-07-04,274.0,False,False
1973-07-05,422.3,False,False
1973-07-06,525.1,False,False
1973-07-07,1095.4,False,False
1973-07-08,974.4,False,False
1973-07-09,833.4,False,False
1973-07-10,888.8,False,False
1973-07-11,2558.0,False,False
1973-07-12,3825.0,False,False
1973-07-13,1797.8,False,False
1973-07-14,1390.6,False,False
1973-07-15,1367.1,False,False
1973-07-16,1370.9,False,False
1973-07-17,1598.1,False,False
1973-07-18,1351.6,False,False
1973-07-19,1185.0,False,False
1973-07-20,1092.0,False,False
1973-07-21,1140.0,False,False
1973-07-22,1170.0,False,False
1973-07-23,878.0,False,False
1973-07-24,876.5,False,False
1973-07-25,665.5,False,False
1973-07-26,816.4,False,False
1973-07-27,471.9,False,False
1973-07-28,473.6,False,False
1973-07-29,474.2,False,False
1973-07-30,386.5,False,False
1973-07-31,411.0,False,False
1973-08-01,369.6,False,False
1973-08-02,473.5,False,False
1973-08-03,380.2,False,False
1973-08-04,547.5,False,False
1973-08-05,870.0,False,False
1973-08-06,760.0,False,False
1973-08-07,587.4,False,False
1973-08-08,851.1,False,False
1973-08-09,1073.6,False,False
1973-08-10,738.7,False,False
1973-08-11,1077.4,False,False
1973-08-12,876.1,False,False
1973-08-13,1133.9,False,False
1973-08-14,735.0,False,False
1973-08-15,680.0,False,False
1973-08-16,941.1,False,False
1973-08-17,1198.9,False,False
1973-08-18,1115.0,False,False
1973-08-19,900.4,False,False
1973-08-20,1224.9,False,False
1973-08-21,1217.5,False,False
1973-08-22,1107.0,False,False
1973-08-23,1085.8,False,False
1973-08-24,1245.6,False,False
1973-08-25,1210.5,False,False
1973-08-26,1142.0,False,False
1973-08-27,1192.9,False,False
1973-08-28,904.6,False,False
1973-08-29,978.5,False,False
1973-08-30,1032.2,False,False
1973-08-31,1091.3,False,False
1973-09-01,949.0,False,False
1973-09-02,768.8,False,False
1973-09-03,765.3,False,False
1973-09-04,596.7,False,False
1973-09-05,585.9,False,False
1973-09-06,469.6,False,False
1973-09-07,443.5,False,False
1973-09-08,482.1,False,False
1973-09-09,461.4,False,False
1973-09-10,427.0,False,False
1973-09-11,388.1,False,False
1973-09-12,411.8,False,False
1973-09-13,334.0,False,False
1973-09-14,405.4,False,False
1973-09-15,341.9,False,False
1973-09-16,342.2,False,False
1973-09-17,1518.4,False,False
1973-09-18,1040.0,False,False
1973-09-19,1090.0,False,False
1973-09-20,857.8,False,False
1973-09-21,540.0,False,False
1973-09-22,497.9,False,False
1973-09-23,446.1,False,False
1973-09-24,419.6,False,False
1973-09-25,421.2,False,False
1973-09-26,306.7,False,False
1973-09-27,408.6,False,False
1973-09-28,1220.0,False,False
1973-09-29,488.7,False,False
1973-09-30,291.0,False,False
1973-10-01,443.4,False,False
1973-10-02,293.4,False,False
1973-10-03,271.7,False,False
1973-10-04,216.9,False,False
1973-10-05,226.5,False,False
1973-10-06,203.6,False,False
1973-10-07,203.1,False,False
1973-10-08,201.0,False,False
1973-10-09,171.5,False,False
1973-10-10,145.9,False,False
1973-10-11,138.2,False,False
1973-10-12,215.1,False,False
1973-10-13,254.1,False,False
1973-10-14,214.0,False,False
1973-10-15,196.5,False,False
1973-10-16,152.5,False,False
1973-10-17,194.5,False,False
1973-10-18,166.2,False,False
1973-10-19,143.1,False,False
1973-10-20,144.8,False,False
1973-10-21,175.3,False,False
1973-10-22,183.7,False,False
1973-10-23,339.1,False,False
1973-10-24,479.1,False,False
1973-10-25,610.5,False,False
1973-10-26,793.9,False,False
1973-10-27,1270.5,False,False
1973-10-28,869.2,False,False
1973-10-29,927.6,False,False
1973-10-30,674.9,False,False
1973-10-31,645.7,False,False
1973-11-01,698.1,False,False
1973-11-02,621.0,False,False
1973-11-03,540.2,False,False
1973-11-04,489.5,False,False
1973-11-05,506.5,False,False
1973-11-06,366.6,False,False
1973-11-07,297.2,False,False
1973-11-08,275.2,False,False
1973-11-09,258.7,False,False
1973-11-10,225.7,False,False
1973-11-11,214.3,False,False
1973-11-12,143.0,False,False
1973-11-13,140.2,False,False
1973-11-14,230.6,False,False
1973-11-15,305.6,False,False
1973-11-16,300.3,False,False
1973-11-17,239.5,False,False
1973-11-18,240.8,False,False
1973-11-19,243.6,False,False
1973-11-20,246.3,False,False
1973-11-21,233.2,False,False
1973-11-22,184.0,False,False
1973-11-23,178.2,False,False
1973-11-24,168.2,False,False
1973-11-25,140.1,False,False
1973-11-26,139.0,False,False
1973-11-27,129.6,False,False
1973-11-28,115.7,False,False
1973-11-29,106.9,False,False
1973-11-30,103.3,False,False
1973-12-01,119.7,False,False
1973-12-02,120.6,False,False
1973-12-03,128.7,False,False
1973-12-04,98.1,False,False
1973-12-05,94.6,False,False
1973-12-06,93.4,False,False
1973-12-07,100.3,False,False
1973-12-08,92.9,False,False
1973-12-09,89.2,False,False
1973-12-10,89.1,False,False
1973-12-11,93.0,False,False
1973-12-12,92.7,False,False
1973-12-13,87.9,False,False
1973-12-14,85.9,False,False
1973-12-15,86.1,False,False
1973-12-16,89.6,False,False
1973-12-17,129.8,False,False
1973-12-18,121.1,False,False
1973-12-19,123.3,False,False
1973-12-20,118.3,False,False
1973-12-21,107.5,False,False
1973-12-22,86.5,False,False
1973-12-23,79.6,False,False
1973-12-24,72.8,False,False
1973-12-25,70.7,False,False
1973-12-26,54.0,False,False
1973-12-27,72.5,False,False
1973-12-28,54.0,False,False
1973-12-29,54.0,False,False
1973-12-30,56.0,False,False
1973-12-31,48.6,False,False
1974-01-01,58.3,False,False
1974-01-02,49.3,False,False
1974-01-03,47.6,False,False
1974-01-04,48.8,False,False
1974-01-05,50.0,False,False
1974-01-06,49.9,False,False
1974-01-07,49.1,False,False
1974-01-08,48.3,False,False
1974-01-09,41.0,False,False
1974-01-10,40.8,False,False
1974-01-11,29.5,False,False
1974-01-12,31.6,False,False
1974-01-13,29.5,False,False
1974-01-14,28.1,False,False
1974-01-15,27.0,False,False
1974-01-16,28.9,False,False
1974-01-17,30.1,False,False
1974-01-18,29.7,False,False
1974-01-19,30.3,False,False
1974-01-20,29.2,False,False
1974-01-21,26.5,False,False
1974-01-22,28.6,False,False
1974-01-23,28.4,False,False
1974-01-24,28.8,False,False
1974-01-25,28.6,False,False
1974-01-26,28.1,False,False
1974-01-27,26.3,False,False
1974-01-28,23.8,False,False
1974-01-29,24.7,False,False
1974-01-30,26.2,False,False
1974-01-31,26.6,False,False
1974-02-01,28.2,False,False
1974-02-02,24.8,False,False
1974-02-03,24.4,False,False
1974-02-04,24.1,False,False
1974-02-05,23.3,False,False
1974-02-06,23.7,False,False
1974-02-07,24.0,False,False
1974-02-08,24.0,False,False
1974-02-09,24.2,False,False
1974-02-10,24.4,False,False
1974-02-11,24.1,False,False
1974-02-12,23.3,False,False
1974-02-13,24.1,False,False
1974-02-14,24.4,False,False
1974-02-15,24.4,False,False
1974-02-16,23.8,False,False
1974-02-17,24.1,False,False
1974-02-18,23.8,False,False
1974-02-19,24.1,False,False
1974-02-20,23.8,False,False
1974-02-21,24.5,False,False
1974-02-22,24.0,False,False
1974-02-23,23.1,False,False
1974-02-24,30.2,False,False
1974-02-25,24.0,False,False
1974-02-26,23.3,False,False
1974-02-27,23.4,False,False
1974-02-28,22.8,False,False
1974-03-01,24.0,False,False
1974-03-02,24.0,False,False
1974-03-03,19.4,False,False
1974-03-04,20.8,False,False
1974-03-05,16.0,False,False
1974-03-06,23.0,False,False
1974-03-07,24.0,False,False
1974-03-08,23.1,False,False
1974-03-09,24.0,False,False
1974-03-10,20.8,False,False
1974-03-11,22.9,False,False
1974-03-12,15.7,False,False
1974-03-13,17.9,False,False
